#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:hanta_S_aligned" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:hanta_S_aligned" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:hanta_S_aligned" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:hanta_S_aligned" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:hanta_S_aligned" spec="beast.base.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.hanta_S_aligned" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="FrequenciesPrior.s:hanta_S_aligned" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:hanta_S_aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="KappaPrior.s:hanta_S_aligned" name="distribution">
#            <parameter id="kappa.s:hanta_S_aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:hanta_S_aligned" name="distribution" x="@popSize.t:hanta_S_aligned">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@hanta_S_aligned" id="treeLikelihood.hanta_S_aligned" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:hanta_S_aligned">
#            <siteModel id="SiteModel.s:hanta_S_aligned" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:hanta_S_aligned" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:hanta_S_aligned" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:hanta_S_aligned" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:hanta_S_aligned" kappa="@kappa.s:hanta_S_aligned" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:hanta_S_aligned" id="estimatedFreqs.s:hanta_S_aligned" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:hanta_S_aligned" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:hanta_S_aligned" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	popSize	CoalescentConstant
9078000	-85857.4043938653	-85209.8480394285	-647.556354436809	-85209.8480394285	827.817035219706	14400.849918830787	2.14824647858894	0.32709193897724653	0.19137454460973877	0.1821708645575186	0.2993626518554962	3927.5200854644268	-641.0485263646053
9079000	-85862.25453416671	-85214.8059520766	-647.4485820901104	-85214.8059520766	766.9754284635127	14204.206544304185	2.14824647858894	0.32709193897724653	0.19137454460973877	0.1821708645575186	0.2993626518554962	3974.9297840256168	-640.9287551395456
9080000	-85852.88352279083	-85203.3808306649	-649.5026921259227	-85203.3808306649	829.0093225124515	14509.47539250675	2.14824647858894	0.32709193897724653	0.19137454460973877	0.1821708645575186	0.2993626518554962	4640.043194496485	-642.8281485835586
9081000	-85851.5442192622	-85203.67485362782	-647.8693656343892	-85203.67485362782	777.414371497472	14221.182908315552	2.14824647858894	0.32709193897724653	0.19137454460973877	0.1821708645575186	0.2993626518554962	4541.65688725012	-641.2162538687656
9082000	-85853.38175590553	-85203.76399136307	-649.6177645424568	-85203.76399136307	853.8304103336461	14541.679602346294	2.14824647858894	0.32709193897724653	0.19137454460973877	0.1821708645575186	0.2993626518554962	3390.3107082362576	-643.2570231039068
9083000	-85861.05408924755	-85211.8836142403	-649.1704750072515	-85211.8836142403	806.7616517530603	14523.075525676628	2.14824647858894	0.32709193897724653	0.19137454460973877	0.1821708645575186	0.2993626518554962	4305.980699308491	-642.5706502235873
9084000	-85850.95955308957	-85202.4286461487	-648.5309069408629	-85202.4286461487	802.5847382470998	14368.67627200825	2.14824647858894	0.3289189124717938	0.19137454460973877	0.18034389106297133	0.2993626518554962	3358.7445465717847	-642.1659911203268
9085000	-85848.55086389718	-85198.4260730004	-650.1247908967729	-85198.4260730004	843.5674727358916	14587.399316542987	2.14824647858894	0.33299069054436037	0.19137454460973877	0.18034389106297133	0.2952908737829296	4926.895795584144	-643.3725585258626
9086000	-85853.91403296172	-85206.02582692698	-647.8882060347322	-85206.02582692698	773.8823026240126	14280.693259454813	2.14824647858894	0.33299069054436037	0.19137454460973877	0.18034389106297133	0.2952908737829296	3487.8174560610228	-641.4814066276595
9087000	-85862.63740249755	-85213.69949172426	-648.9379107732987	-85213.69949172426	782.6221009712511	14289.827062434726	2.14824647858894	0.33299069054436037	0.19137454460973877	0.18034389106297133	0.2952908737829296	4787.246900354721	-642.2144320497156
9088000	-85855.06224895737	-85207.1415014849	-647.9207474724641	-85207.1415014849	833.7942823306511	14387.78551879192	2.2313353159423106	0.3287121755665649	0.19137454460973877	0.18034389106297133	0.2995693887607251	4128.004806597849	-641.317096343671
9089000	-85853.35083807285	-85205.26299426466	-648.0878438081843	-85205.26299426466	834.5390096594765	14355.212305230514	2.2313353159423106	0.3287121755665649	0.19137454460973877	0.18034389106297133	0.2995693887607251	4093.650983897008	-641.4925496389895
9090000	-85854.46408800055	-85206.37415060264	-648.089937397906	-85206.37415060264	803.5260916160499	14400.731439228291	2.220773708018074	0.3292201225033547	0.19086041531686462	0.1805981726930449	0.29932128948673575	3547.3428661529306	-641.6403227873733
9091000	-85857.77848696089	-85209.91571823553	-647.8627687253628	-85209.91571823553	839.5592789809809	14353.43958858992	2.220773708018074	0.3292201225033547	0.19086041531686462	0.1805981726930449	0.29932128948673575	4276.722523045175	-641.2261659990506
9092000	-85856.55201381723	-85208.12120243414	-648.4308113830933	-85208.12120243414	837.5728704782842	14427.764984446083	2.220773708018074	0.3292201225033547	0.19086041531686462	0.1805981726930449	0.29932128948673575	3908.308933905331	-641.8842908246622
9093000	-85856.6920072684	-85208.62056839658	-648.071438871815	-85208.62056839658	843.0135019535694	14404.459040704563	2.220773708018074	0.3292201225033547	0.19086041531686462	0.1805981726930449	0.29932128948673575	3904.9098322645355	-641.5257884034087
9094000	-85860.74173466717	-85211.07768600996	-649.6640486572163	-85211.07768600996	815.0679359490199	14438.873062303748	2.181298160553352	0.3229399199713768	0.19159904286144225	0.18210476529041567	0.30335627187676545	4971.751127794622	-642.9112736717387
9095000	-85864.83038487541	-85217.27967598727	-647.5507088881416	-85217.27967598727	833.8204839157679	14363.607046762014	2.181298160553352	0.3229399199713768	0.19159904286144225	0.18210476529041567	0.30335627187676545	4238.874001542026	-640.957408352011
9096000	-85849.73477225046	-85202.16652225752	-647.5682499929391	-85202.16652225752	827.4476727466488	14394.321694819386	2.181298160553352	0.3229399199713768	0.19159904286144225	0.18210476529041567	0.30335627187676545	3989.181665554884	-641.035661011595
9097000	-85866.7713310664	-85216.10674092906	-650.6645901373471	-85216.10674092906	825.4655505905104	14723.833457672858	2.181298160553352	0.3229399199713768	0.19159904286144225	0.18210476529041567	0.30335627187676545	5010.970448957744	-643.9039576707919
9098000	-85857.06205537524	-85209.5122366438	-647.5498187314348	-85209.5122366438	812.7550474915113	14283.47263008209	2.181298160553352	0.3229399199713768	0.19159904286144225	0.18210476529041567	0.30335627187676545	3846.3691050737534	-641.0536862498856
9099000	-85852.23449120903	-85202.7027032554	-649.5317879536373	-85202.7027032554	808.0682311079191	14571.900591577158	2.181298160553352	0.3229399199713768	0.19159904286144225	0.18210476529041567	0.30335627187676545	3491.07235004916	-643.1325761331648
9100000	-85854.24510439852	-85206.91518520296	-647.3299191955524	-85206.91518520296	850.527103151789	14375.208407775192	2.181298160553352	0.3229399199713768	0.19159904286144225	0.18210476529041567	0.30335627187676545	3934.7585901725797	-640.8110667971198
9101000	-85855.7992560266	-85207.64105828333	-648.158197743266	-85207.64105828333	783.5416427649726	14239.145553304646	2.181298160553352	0.3229399199713768	0.19159904286144225	0.18210476529041567	0.30335627187676545	4452.5876501818475	-641.5157094538378
9102000	-85861.69304584418	-85213.75625414278	-647.9367917014094	-85213.75625414278	816.2320646248238	14472.494564151457	2.181298160553352	0.3229399199713768	0.19159904286144225	0.18210476529041567	0.30335627187676545	3687.7005338609956	-641.4827857313286
9103000	-85859.72274935117	-85212.55199091027	-647.1707584408952	-85212.55199091027	827.7386316460826	14312.333349648932	2.181298160553352	0.3229399199713768	0.19159904286144225	0.18210476529041567	0.30335627187676545	3789.807031753489	-640.6894404703721
9104000	-85857.22536130113	-85208.41746631602	-648.8078949851038	-85208.41746631602	790.1856156060195	14405.331008463834	2.181298160553352	0.3229399199713768	0.19159904286144225	0.18210476529041567	0.30335627187676545	4253.629668929404	-642.2111194590742
9105000	-85858.91654904037	-85209.7636644968	-649.1528845435674	-85209.7636644968	801.9142082677539	14497.634479600354	2.181298160553352	0.3229399199713768	0.19159904286144225	0.18210476529041567	0.30335627187676545	4324.081866332029	-642.5396818431309
9106000	-85851.27773927205	-85201.7314456189	-649.5462936531426	-85201.7314456189	806.5401066990262	14539.448423573756	2.181298160553352	0.3229399199713768	0.19159904286144225	0.18210476529041567	0.30335627187676545	4683.051021773792	-642.8533409600666
9107000	-85879.07370054783	-85231.02152376303	-648.052176784796	-85231.02152376303	838.9532567714047	14444.17993237153	2.181298160553352	0.3229399199713768	0.19159904286144225	0.18210476529041567	0.30335627187676545	4185.431682278943	-641.4715640684572
9108000	-85863.71265552158	-85214.9888698867	-648.723785634887	-85214.9888698867	787.5224090694378	14441.236795436307	2.181298160553352	0.3229399199713768	0.19159904286144225	0.18210476529041567	0.30335627187676545	4130.786604472649	-642.1563149170886
9109000	-85856.73300522662	-85209.19316385183	-647.5398413747838	-85209.19316385183	796.5667525334259	14321.077007028132	2.181298160553352	0.3229399199713768	0.19159904286144225	0.18210476529041567	0.30335627187676545	3615.699938428313	-641.1055530494968
9110000	-85872.86745613712	-85223.76626818244	-649.1011879546675	-85223.76626818244	768.0179449547861	14416.632054782865	2.223312633165309	0.3237872930220814	0.19090743453775055	0.18108025158282184	0.30422502085734615	4473.891485647592	-642.4260855720084
9111000	-85862.44187661116	-85213.6075356435	-648.8343409676545	-85213.6075356435	861.4727161134065	14437.988791047692	2.1561396461765923	0.32239739458332706	0.19234847155869716	0.18316944292066986	0.30208469093730594	4792.2767695301745	-642.1398104387051
9112000	-85865.9899768348	-85213.28599298795	-652.7039838468468	-85213.28599298795	819.5716938892635	14394.049865084071	2.1561396461765923	0.32954974084257066	0.19234847155869716	0.18316944292066986	0.29493234467806234	2806.1054716813182	-646.5386042151954
9113000	-85852.22081467761	-85204.05075666125	-648.1700580163555	-85204.05075666125	849.952412435524	14446.873079611289	2.1561396461765923	0.32954974084257066	0.19234847155869716	0.18316944292066986	0.29493234467806234	4187.76477068153	-641.6043088296183
9114000	-85861.8640236556	-85212.4746668834	-649.389356772201	-85212.4746668834	831.6770351497697	14483.603554674457	2.1561396461765923	0.32954974084257066	0.19234847155869716	0.18316944292066986	0.29493234467806234	3261.3552884364144	-643.0736318678006
9115000	-85859.0639382367	-85210.22890029581	-648.8350379408836	-85210.22890029581	863.8727585298964	14612.505417383496	2.1561396461765923	0.32954974084257066	0.19234847155869716	0.18316944292066986	0.29493234467806234	4466.715927324383	-642.2048024313848
9116000	-85862.19734347131	-85213.63939016854	-648.5579533027733	-85213.63939016854	805.6500188399991	14282.113455539238	2.1561396461765923	0.32954974084257066	0.19234847155869716	0.18316944292066986	0.29493234467806234	4508.401143612651	-641.9184286629594
9117000	-85859.97588258736	-85211.75636343495	-648.2195191524114	-85211.75636343495	791.015979134882	14332.564348427837	2.1561396461765923	0.32954974084257066	0.19234847155869716	0.18316944292066986	0.29493234467806234	4233.815079356879	-641.6428335930508
9118000	-85861.15962948855	-85213.23169152309	-647.9279379654595	-85213.23169152309	832.4939310039207	14458.640388697033	2.1561396461765923	0.32954974084257066	0.19234847155869716	0.18316944292066986	0.29493234467806234	3956.0689667411616	-641.4191050556323
9119000	-85858.82637614252	-85210.92633497578	-647.9000411667361	-85210.92633497578	859.28214993873	14448.269953784607	2.1561396461765923	0.32954974084257066	0.19234847155869716	0.18316944292066986	0.29493234467806234	3778.415910057381	-641.4371542535874
9120000	-85855.11062675828	-85206.66034098908	-648.4502857691996	-85206.66034098908	830.2314088769606	14375.525232245931	2.1561396461765923	0.32954974084257066	0.19234847155869716	0.18316944292066986	0.29493234467806234	3499.4781533366095	-642.0640898481018
9121000	-85862.93496972563	-85213.9662559267	-648.9687137989192	-85213.9662559267	811.8916143616767	14495.301807997292	2.2247927051727343	0.33060562846114894	0.18964056528978016	0.18173478238661744	0.2980190238624534	4461.919737469144	-642.2872479749109
9122000	-85871.81848273419	-85222.61303152662	-649.2054512075696	-85222.61303152662	829.0534954382683	14670.134953238487	2.2247927051727343	0.33060562846114894	0.18964056528978016	0.18173478238661744	0.2980190238624534	4024.149432170487	-642.6272509240538
9123000	-85859.46234953459	-85210.6270800295	-648.8352695050892	-85210.6270800295	828.8938386530676	14563.158905089596	2.2247927051727343	0.33060562846114894	0.18964056528978016	0.18173478238661744	0.2980190238624534	4033.983311527109	-642.2546284863432
9124000	-85864.92707457567	-85215.11226049814	-649.8148140775309	-85215.11226049814	790.9038740714753	14617.027218299549	2.173659546615037	0.329181332865216	0.1909703016636217	0.18276765600047196	0.2970807094706903	3775.140614451125	-643.3361385262111
9125000	-85866.71536104294	-85218.24371234803	-648.4716486949105	-85218.24371234803	801.9950452497444	14391.689547470198	2.173659546615037	0.329181332865216	0.1909703016636217	0.18276765600047196	0.2970807094706903	4328.468457104582	-641.85619700007
9126000	-85861.49190972514	-85213.80068196627	-647.691227758873	-85213.80068196627	780.0823954782122	14257.589949359073	2.173659546615037	0.329181332865216	0.1909703016636217	0.18276765600047196	0.2970807094706903	3793.448211491558	-641.2077144146257
9127000	-85848.10057499824	-85198.96666103159	-649.133913966649	-85198.96666103159	850.3681007603514	14596.688835603783	2.173659546615037	0.329181332865216	0.1909703016636217	0.18276765600047196	0.2970807094706903	4293.906001400823	-642.5264792376652
9128000	-85861.46324531136	-85212.8239281235	-648.6393171878531	-85212.8239281235	797.0703230677611	14450.638854050703	2.173659546615037	0.329181332865216	0.1909703016636217	0.18276765600047196	0.2970807094706903	4099.1289817012475	-642.0783047597483
9129000	-85857.16683337365	-85208.24793369474	-648.9188996788953	-85208.24793369474	845.2048706111923	14523.636694014813	2.173659546615037	0.329181332865216	0.1909703016636217	0.18276765600047196	0.2970807094706903	3449.5152293581077	-642.5304280505032
9130000	-85861.5981053109	-85214.70408081917	-646.8940244917345	-85214.70408081917	839.3462209724363	14278.980540240811	2.173659546615037	0.329181332865216	0.1909703016636217	0.18276765600047196	0.2970807094706903	3672.6658845297784	-640.4428687738624
9131000	-85857.88875882963	-85209.27169645441	-648.6170623752262	-85209.27169645441	819.5845228790481	14532.915176092489	2.173659546615037	0.329181332865216	0.1909703016636217	0.18276765600047196	0.2970807094706903	4219.585899835077	-642.027087459543
9132000	-85851.10178404489	-85202.6384462422	-648.4633378026937	-85202.6384462422	830.3926501415363	14591.437859863208	2.173659546615037	0.329181332865216	0.1909703016636217	0.18276765600047196	0.2970807094706903	3819.840888656769	-641.9728911126755
9133000	-85850.82181907116	-85202.48656647456	-648.3352525966	-85202.48656647456	803.3161541031657	14501.603419665847	2.173659546615037	0.329181332865216	0.1909703016636217	0.18276765600047196	0.2970807094706903	4245.766240596275	-641.7390923684113
9134000	-85858.57111474904	-85208.92514602392	-649.6459687251208	-85208.92514602392	808.4121554602301	14414.161754109144	2.173659546615037	0.329181332865216	0.1909703016636217	0.18276765600047196	0.2970807094706903	4870.736400892745	-642.9124856673242
9135000	-85858.37430734663	-85210.61669893554	-647.7576084110968	-85210.61669893554	855.1346412078847	14417.150455353853	2.173659546615037	0.329181332865216	0.1909703016636217	0.18276765600047196	0.2970807094706903	3735.2639352007322	-641.2895520091757
9136000	-85863.7688370948	-85215.32324640764	-648.4455906871661	-85215.32324640764	789.7510943537397	14369.516703998388	2.143076466325835	0.32850691318960806	0.19387231752998538	0.18439339973963118	0.29322736954077544	3930.715855985666	-641.9651028425085
9137000	-85863.57833692605	-85215.01804372031	-648.5602932057371	-85215.01804372031	800.0979145402553	14397.992543627814	2.143076466325835	0.32850691318960806	0.19387231752998538	0.18439339973963118	0.29322736954077544	4787.4855853734725	-641.8826215784092
9138000	-85849.5846034167	-85202.06431962037	-647.5202837963225	-85202.06431962037	774.6475428432921	14317.292352024131	2.211027273535283	0.3286380971167826	0.19151684019910126	0.18305662658246888	0.29678843610164723	3896.7529563225894	-641.0006084560454
9139000	-85863.05292927776	-85213.92201683266	-649.1309124451021	-85213.92201683266	808.5324339288024	14529.63801077408	2.211027273535283	0.3286380971167826	0.19151684019910126	0.18305662658246888	0.29678843610164723	4547.74214680985	-642.4567498575465
9140000	-85853.82690939064	-85206.09204533145	-647.7348640591896	-85206.09204533145	850.3941815787001	14474.518606863348	2.211027273535283	0.3286380971167826	0.19151684019910126	0.18305662658246888	0.29678843610164723	3893.1889366941373	-641.2161037500965
9141000	-85857.68149631457	-85209.79788248563	-647.8836138289546	-85209.79788248563	822.5776112894519	14426.105896331219	2.211027273535283	0.3286380971167826	0.19151684019910126	0.18305662658246888	0.29678843610164723	3900.5121862674937	-641.362974245403
9142000	-85852.34021278389	-85204.14032596687	-648.1998868170247	-85204.14032596687	813.3779302274496	14517.659140604528	2.1560468228834844	0.3287921622239016	0.1921011934748042	0.18390831806240932	0.2951983262388848	3679.4100052992894	-641.7676068369108
9143000	-85857.59532258938	-85210.66037680976	-646.9349457796193	-85210.66037680976	809.2239362990767	14322.183710567491	2.2092574691552738	0.3287921622239016	0.1921011934748042	0.18390831806240932	0.2951983262388848	4160.849758453856	-640.3587442306005
9144000	-85847.89374952535	-85199.6158305288	-648.2779189965458	-85199.6158305288	837.2301624392084	14493.196733958292	2.2092574691552738	0.3287921622239016	0.1921011934748042	0.18390831806240932	0.2951983262388848	3621.538826614315	-641.8405377440619
9145000	-85847.31458057318	-85199.51387689803	-647.8007036751491	-85199.51387689803	809.5717013690041	14299.770867310344	2.2092574691552738	0.3287921622239016	0.1921011934748042	0.18390831806240932	0.2951983262388848	3562.2985399043123	-641.379815454609
9146000	-85858.28490379498	-85209.49499393818	-648.789909856795	-85209.49499393818	814.1710429827086	14340.735676590763	2.1480038848275274	0.3287921622239016	0.1921011934748042	0.18390831806240932	0.2951983262388848	3108.5946577727036	-642.5293901952413
9147000	-85857.8697238244	-85210.49126107339	-647.3784627510154	-85210.49126107339	807.4405476996839	14210.739373539021	2.2325453768166854	0.3287921622239016	0.1921011934748042	0.18390831806240932	0.2951983262388848	4066.7041270592463	-640.8160180532813
9148000	-85856.52921634544	-85209.59337255979	-646.9358437856613	-85209.59337255979	847.8284817457478	14337.951488710181	2.2325453768166854	0.3287921622239016	0.1921011934748042	0.18390831806240932	0.2951983262388848	3907.3342883049827	-640.4133765887368
9149000	-85860.18416366036	-85212.48155266169	-647.7026109986757	-85212.48155266169	816.8764171880123	14438.424931797364	2.2325453768166854	0.32150306176571464	0.1921011934748042	0.18390831806240932	0.3024874266970718	4306.367453316572	-641.0888250374882
9150000	-85861.08887958455	-85213.40356979198	-647.6853097925843	-85213.40356979198	764.2255494770054	14229.177731452537	2.2325453768166854	0.32150306176571464	0.1921011934748042	0.18390831806240932	0.3024874266970718	4083.502337971953	-641.1246635255283
9151000	-85855.7245599507	-85206.81787901015	-648.9066809405522	-85206.81787901015	812.7698488056019	14273.557409126473	2.1558838828590097	0.32150306176571464	0.1921011934748042	0.18390831806240932	0.3024874266970718	4925.267278012724	-642.1887597910808
9152000	-85863.45872353959	-85214.67086703873	-648.7878565008524	-85214.67086703873	815.7345641488348	14462.713460252051	2.1558838828590097	0.32150306176571464	0.1921011934748042	0.18390831806240932	0.3024874266970718	4269.312760809865	-642.2128610258386
9153000	-85860.67774519301	-85213.23122635887	-647.4465188341477	-85213.23122635887	818.3812130133572	14389.82101671839	2.1558838828590097	0.32150306176571464	0.1921011934748042	0.18390831806240932	0.3024874266970718	3779.0853247255436	-640.9934942247107
