taxid	name_txt	name_class	name_norm	sci_name	rank	lineage_taxids	lineage_names	lineage_ranks
2771208	Rusne orthohantavirus	scientific name	rusne orthohantavirus	Rusne orthohantavirus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;2771208	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;Rusne orthohantavirus	;;;;;;;;family;;;;species
2877486	Longquan Leopoldamys edwardsi orthohantavirus 1	scientific name	longquan leopoldamys edwardsi orthohantavirus 1	Longquan Leopoldamys edwardsi orthohantavirus 1	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;2877486	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;Longquan Leopoldamys edwardsi orthohantavirus 1	;;;;;;;;family;;;;species
2877487	Longquan Niviventer fulvescens orthohantavirus 1	scientific name	longquan niviventer fulvescens orthohantavirus 1	Longquan Niviventer fulvescens orthohantavirus 1	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;2877487	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;Longquan Niviventer fulvescens orthohantavirus 1	;;;;;;;;family;;;;species
2877488	Longquan Niviventer niviventer orthohantavirus 1	scientific name	longquan niviventer niviventer orthohantavirus 1	Longquan Niviventer niviventer orthohantavirus 1	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;2877488	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;Longquan Niviventer niviventer orthohantavirus 1	;;;;;;;;family;;;;species
2877489	Wenzhou Rattus norvegicus orthohantavirus 1	scientific name	wenzhou rattus norvegicus orthohantavirus 1	Wenzhou Rattus norvegicus orthohantavirus 1	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;2877489	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;Wenzhou Rattus norvegicus orthohantavirus 1	;;;;;;;;family;;;;species
2877490	Wenzhou Rattus tanezumi orthohantavirus 1	scientific name	wenzhou rattus tanezumi orthohantavirus 1	Wenzhou Rattus tanezumi orthohantavirus 1	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;2877490	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;Wenzhou Rattus tanezumi orthohantavirus 1	;;;;;;;;family;;;;species
2877491	Wufeng Niviventer niviventer orthohantavirus 1	scientific name	wufeng niviventer niviventer orthohantavirus 1	Wufeng Niviventer niviventer orthohantavirus 1	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;2877491	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;Wufeng Niviventer niviventer orthohantavirus 1	;;;;;;;;family;;;;species
2877492	Wufeng Niviventer fulvescens orthohantavirus 1	scientific name	wufeng niviventer fulvescens orthohantavirus 1	Wufeng Niviventer fulvescens orthohantavirus 1	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;2877492	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;Wufeng Niviventer fulvescens orthohantavirus 1	;;;;;;;;family;;;;species
2928986	Jingmen Rattus norvegicus orthohantavirus 1	scientific name	jingmen rattus norvegicus orthohantavirus 1	Jingmen Rattus norvegicus orthohantavirus 1	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;2928986	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;Jingmen Rattus norvegicus orthohantavirus 1	;;;;;;;;family;;;;species
2934318	Amugulang hantann virus	scientific name	amugulang hantann virus	Amugulang hantann virus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;2934318	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;Amugulang hantann virus	;;;;;;;;family;;;;species
2995655	Kiwira virus	scientific name	kiwira virus	Kiwira virus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;2995655	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;Kiwira virus	;;;;;;;;family;;;;species
3046682	Erinaceus hedgehog seoul orthohantavirus	scientific name	erinaceus hedgehog seoul orthohantavirus	Erinaceus hedgehog seoul orthohantavirus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;3046682	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;Erinaceus hedgehog seoul orthohantavirus	;;;;;;;;family;;;;species
3062814	Limestone Canyon virus	scientific name	limestone canyon virus	Limestone Canyon virus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;3062814	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;Limestone Canyon virus	;;;;;;;;family;;;;species
3127671	Ozark orthohantavirus	scientific name	ozark orthohantavirus	Ozark orthohantavirus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;3127671	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;Ozark orthohantavirus	;;;;;;;;family;;;;species
3228684	Sager Creek orthohantavirus	scientific name	sager creek orthohantavirus	Sager Creek orthohantavirus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;3228684	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;Sager Creek orthohantavirus	;;;;;;;;family;;;;species
3243314	Orthohantavirus sp. 'chicoanense'	scientific name	orthohantavirus sp. 'chicoanense'	Orthohantavirus sp. 'chicoanense'	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;3243314	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;Orthohantavirus sp. 'chicoanense'	;;;;;;;;family;;;;species
3398630	Chencang Apodemus agrarius orthohantavirus	scientific name	chencang apodemus agrarius orthohantavirus	Chencang Apodemus agrarius orthohantavirus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;3398630	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;Chencang Apodemus agrarius orthohantavirus	;;;;;;;;family;;;;species
3398631	Chencang Niviventer confucianus orthohantavirus	scientific name	chencang niviventer confucianus orthohantavirus	Chencang Niviventer confucianus orthohantavirus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;3398631	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;Chencang Niviventer confucianus orthohantavirus	;;;;;;;;family;;;;species
343870	Catacamas virus	scientific name	catacamas virus	Catacamas virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052470;343870	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus bayoui;Catacamas virus	;;;;;;;;family;;;;no rank
1400425	Bowe virus	scientific name	bowe virus	Bowe virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052471;1400425	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus boweense;Bowe virus	;;;;;;;;family;;;;no rank
1679445	Bruges virus	scientific name	bruges virus	Bruges virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052472;1679445	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus brugesense;Bruges virus	;;;;;;;;family;;;;no rank
1314973	Lianghe virus	scientific name	lianghe virus	Lianghe virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052473;1314973	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus caobangense;Lianghe virus	;;;;;;;;family;;;;no rank
169173	Choclo virus	scientific name	choclo virus	Choclo virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052474;169173	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus chocloense;Choclo virus	;;;;;;;;family;;;;no rank
1167310	Dabieshan virus	scientific name	dabieshan virus	Dabieshan virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052475;1167310	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus dabieshanense;Dabieshan virus	;;;;;;;;family;;;;no rank
2928984	Wenzhou Niviventer niviventer orthohantavirus 1	scientific name	wenzhou niviventer niviventer orthohantavirus 1	Wenzhou Niviventer niviventer orthohantavirus 1	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052475;2928984	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus dabieshanense;Wenzhou Niviventer niviventer orthohantavirus 1	;;;;;;;;family;;;;no rank
3116880	Kurkino virus	scientific name	kurkino virus	Kurkino virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052477;3116880	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus dobravaense;Kurkino virus	;;;;;;;;family;;;;no rank
1788456	Eothenomys eleusis hantavirus FUGV	scientific name	eothenomys eleusis hantavirus fugv	Eothenomys eleusis hantavirus FUGV	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052478;1788456	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus fugongense;Eothenomys eleusis hantavirus FUGV	;;;;;;;;family;;;;no rank
2847081	Fugong virus	scientific name	fugong virus	Fugong virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052478;2847081	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus fugongense;Fugong virus	;;;;;;;;family;;;;no rank
11583	HoJo virus	scientific name	hojo virus	HoJo virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;11583	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;HoJo virus	;;;;;;;;family;;;;no rank
11601	Hantaan virus Lee	scientific name	hantaan virus lee	Hantaan virus Lee	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;11601	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantaan virus Lee	;;;;;;;;family;;;;no rank
11602	Hantaan virus 76-118	scientific name	hantaan virus 76-118	Hantaan virus 76-118	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;11602	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantaan virus 76-118	;;;;;;;;family;;;;no rank
31617	Hantaan virus B-1	scientific name	hantaan virus b-1	Hantaan virus B-1	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;31617	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantaan virus B-1	;;;;;;;;family;;;;no rank
33731	Hantaan-like virus DX	scientific name	hantaan-like virus dx	Hantaan-like virus DX	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;33731	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantaan-like virus DX	;;;;;;;;family;;;;no rank
73011	Hantaan virus A9	scientific name	hantaan virus a9	Hantaan virus A9	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;73011	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantaan virus A9	;;;;;;;;family;;;;no rank
74941	Hantavirus CRF110	scientific name	hantavirus crf110	Hantavirus CRF110	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;74941	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantavirus CRF110	;;;;;;;;family;;;;no rank
74942	Hantavirus CRF355	scientific name	hantavirus crf355	Hantavirus CRF355	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;74942	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantavirus CRF355	;;;;;;;;family;;;;no rank
74943	Hantavirus CRF367	scientific name	hantavirus crf367	Hantavirus CRF367	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;74943	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantavirus CRF367	;;;;;;;;family;;;;no rank
135736	Hantavirus RG9	scientific name	hantavirus rg9	Hantavirus RG9	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;135736	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantavirus RG9	;;;;;;;;family;;;;no rank
135737	Hantavirus LR1	scientific name	hantavirus lr1	Hantavirus LR1	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;135737	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantavirus LR1	;;;;;;;;family;;;;no rank
162161	Hantaan virus 84FLi	scientific name	hantaan virus 84fli	Hantaan virus 84FLi	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;162161	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantaan virus 84FLi	;;;;;;;;family;;;;no rank
164247	Hantaan virus E142	scientific name	hantaan virus e142	Hantaan virus E142	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;164247	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantaan virus E142	;;;;;;;;family;;;;no rank
164248	Hantaan virus A16	scientific name	hantaan virus a16	Hantaan virus A16	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;164248	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantaan virus A16	;;;;;;;;family;;;;no rank
164255	Hantavirus SN7	scientific name	hantavirus sn7	Hantavirus SN7	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;164255	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantavirus SN7	;;;;;;;;family;;;;no rank
