event_date	genus	species	name	lat	lon	MNA	MNI	traps
2003-05-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	38	5	300
2003-06-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	44	9	300
2003-07-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	112	16	300
2003-08-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	101	10	300
2003-09-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	104	5	300
2003-10-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	63	5	300
2004-05-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	17	4	300
2004-06-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	21	3	300
2004-07-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	23	2	300
2004-08-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	25	1	300
2004-09-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	29	1	300
2004-10-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	42	1	300
2004-11-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	54	1	300
2005-04-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	56	12	300
2005-05-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	83	21	300
2005-06-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	68	22	300
2005-07-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	84	15	300
2005-08-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	64	10	300
2005-09-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	80	17	300
2005-10-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	121	16	300
2006-04-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	75	21	300
2006-05-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	57	19	300
2006-06-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	59	17	300
2006-07-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	62	13	300
2006-08-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	57	9	300
2006-09-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	61	6	300
2006-10-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	70	7	300
2007-04-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	39	5	300
2007-05-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	52	7	300
2007-06-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	50	7	300
2007-07-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	54	5	300
2007-08-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	64	5	300
2007-09-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	82	2	300
2007-10-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	70	1	300
2008-05-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	9	1	300
2008-06-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	12	1	300
2008-07-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	19	4	300
2008-08-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	28	5	300
2008-09-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	37	4	300
2008-10-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	35	5	300
2009-05-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	3	1	300
2009-06-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	16	2	300
2009-07-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	26	3	300
1994-06-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	36	5	300
1994-07-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	19	3	300
1994-08-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	26	5	300
1994-09-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	23	7	300
1995-03-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	8	1	300
1995-04-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	15	4	300
1995-05-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	11	5	300
1995-06-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	10	3	300
1995-07-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	7	2	300
1995-08-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	12	3	300
1995-09-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	13	4	300
1995-10-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	14	2	300
1996-05-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	14	4	300
1996-06-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	17	4	300
1996-07-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	23	8	300
1996-08-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	36	8	300
1996-09-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	35	8	300
1996-10-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	34	5	300
1997-05-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	18	3	300
1997-06-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	14	2	300
1997-07-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	16	2	300
1997-08-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	14	1	300
1997-09-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	25	1	300
1997-10-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	14	1	300
1998-05-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	32	1	300
1998-06-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	19	1	300
1998-07-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	26	2	300
1998-08-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	33	4	300
1998-09-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	17	2	300
1998-10-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	22	4	300
1999-05-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	6	2	300
1999-06-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	9	3	300
1999-07-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	7	3	300
1999-08-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	11	2	300
1999-09-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	11	2	300
1999-10-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	11	1	300
2000-05-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	14	1	300
2000-06-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	12	2	300
2000-07-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	20	1	300
2000-08-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	19	1	300
2000-09-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	12	0	300
2000-10-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	26	0	300
2001-05-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	9	0	300
2001-06-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	10	0	300
2001-07-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	11	0	300
2001-08-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	10	0	300
2001-09-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	10	0	300
2001-10-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	8	0	300
2002-05-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	3	0	300
2002-06-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	8	0	300
2002-07-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	9	0	300
2002-08-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	17	0	300
2002-09-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	15	0	300
2002-10-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	7	0	300
2003-05-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	7	0	300
2003-06-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	11	0	300
2003-07-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	7	0	300
2003-08-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	9	0	300
2003-09-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	4	0	300
2003-10-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	5	0	300
2004-05-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	11	2	300
2004-06-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	23	3	300
2004-07-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	21	2	300
2004-08-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	17	2	300
2004-09-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	17	3	300
2004-10-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	10	3	300
2005-05-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	10	3	300
2005-07-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	5	0	300
2005-09-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	4	0	300
2005-10-01	Peromyscus	Peromyscus maniculatus	Polson 6, Montana	47.77083333	-114.0125	5	0	300
1997-09-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	9	0	444
1997-10-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	15	0	444
1997-11-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	17	0	444
1998-01-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	23	0	444
1998-02-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	9	0	444
1998-03-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	21	0	444
1998-04-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	24	0	444
1998-05-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	22	1	444
1998-06-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	14	0	444
1998-07-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	10	0	444
1998-08-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	9	1	444
1998-09-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	7	1	444
1998-10-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	16	0	444
1998-11-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	15	4	444
1999-01-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	19	3	444
1999-02-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	18	4	444
1999-03-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	12	4	444
1999-05-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	16	7	444
1999-06-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	11	3	444
1999-07-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	4	3	444
1999-08-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	8	5	444
1999-09-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	6	4	444
1999-10-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	6	2	444
1999-11-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	12	2	444
2000-01-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	8	1	444
2000-02-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	10	2	444
2000-03-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	9	1	444
2000-04-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	5	1	444
2000-06-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	7	0	444
2000-07-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	6	1	444
2000-08-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	4	1	444
2000-09-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	7	2	444
2000-10-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	14	1	444
2000-12-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	7	1	444
2001-01-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	4	1	444
2001-02-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	2	1	444
2001-03-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	7	0	444
2001-05-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	3	0	444
2001-06-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	2	1	444
2001-07-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	4	1	444
2001-08-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	6	0	444
2001-09-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	3	0	444
2001-10-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	5	0	444
2001-12-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	2	0	444
2002-01-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	7	0	444
2002-02-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	4	0	444
2002-03-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	2	0	444
2002-05-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	1	0	444
2002-06-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	1	0	444
2002-07-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	1	0	444
2002-08-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	1	0	444
2002-09-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	2	0	444
2002-10-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	2	0	444
2002-12-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	2	0	444
2003-01-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	2	0	444
2003-02-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	3	0	444
2003-03-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	2	0	444
2003-04-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	4	0	444
2003-05-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	3	0	444
2003-06-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	2	0	444
2003-07-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	4	0	444
2003-08-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	5	0	444
2003-09-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	2	0	444
2003-10-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	1	0	444
2003-11-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	1	0	444
2003-12-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	2	0	444
2004-01-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	4	0	444
2004-02-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	8	2	444
2004-03-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	5	0	444
2004-05-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	6	0	444
2004-06-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	2	0	444
2004-07-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	1	0	444
2004-08-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	3	0	444
2004-09-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	1	0	444
2004-10-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	2	0	444
2004-11-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	1	0	444
2005-01-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	1	0	444
2005-02-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	2	0	444
2005-03-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	3	0	444
2005-04-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	6	1	444
2005-05-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	5	1	444
2005-06-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	4	0	444
2005-07-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	3	0	444
2005-08-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	3	0	444
2005-09-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	1	0	444
2005-10-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	6	0	444
2005-11-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	9	0	444
2005-12-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	8	0	444
2006-01-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	6	0	444
2006-02-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	8	0	444
2006-03-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	3	0	444
2006-04-01	Peromyscus	Peromyscus maniculatus	Zuni 2, New Mexico	35.11833333	-108.77	1	0	444
