"rodent_record_id"	"date"	"taxonomic_level"	"genus"	"species"	"Locality"	"lat"	"lon"	"n_individuals"	"n_positive"
8511	"2009-11-01"	"species"	"Ochromyscus"	"Ochromyscus niveiventris"	"Berega"	"-6.15"	"37.14"	"0"	"0"
8512	"2009-11-01"	"species"	"Otomys"	"Otomys angoniensis"	"Berega"	"-6.15"	"37.14"	"0"	"0"
8513	"2009-11-01"	"genus"	"Otomys"	"Otomys sp."	"Berega"	"-6.15"	"37.14"	"0"	"0"
8514	"2009-11-01"	"species"	"Pelomys"	"Pelomys fallax"	"Berega"	"-6.15"	"37.14"	"0"	"0"
8515	"2009-11-01"	"species"	"Rattus"	"Rattus rattus"	"Berega"	"-6.15"	"37.14"	"0"	"0"
8516	"2009-11-01"	"species"	"Rhabdomys"	"Rhabdomys dilectus"	"Berega"	"-6.15"	"37.14"	"0"	"0"
8517	"2009-11-01"	"species"	"Saccostomus"	"Saccostomus campestris"	"Berega"	"-6.15"	"37.14"	"0"	"0"
8518	"2009-11-01"	"species"	"Saccostomus"	"Saccostomus umbriventer"	"Berega"	"-6.15"	"37.14"	"0"	"0"
8519	"2009-11-01"	"species"	"Serengetimys"	"Serengetimys pernanus"	"Berega"	"-6.15"	"37.14"	"0"	"0"
8520	"2009-11-01"	"genus"	"Steatomys"	"Steatomys sp."	"Berega"	"-6.15"	"37.14"	"0"	"0"
8521	"2009-11-01"	"species"	"Zelotomys"	"Zelotomys hildegardeae"	"Berega"	"-6.15"	"37.14"	"0"	"0"
8522	"2019-08-01"	"species"	"Acomys"	"Acomys percivali"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8523	"2019-08-01"	"species"	"Acomys"	"Acomys muzei"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8524	"2019-08-01"	"species"	"Acomys"	"Acomys ngurui"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8525	"2019-08-01"	"species"	"Acomys"	"Acomys wilsoni"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8526	"2019-08-01"	"genus"	"Acomys"	"Acomys sp."	"Berega"	"-6.19"	"37.15"	"1"	"0"
8527	"2019-08-01"	"species"	"Aethomys"	"Aethomys chrysophilus"	"Berega"	"-6.19"	"37.15"	"3"	"0"
8528	"2019-08-01"	"species"	"Aethomys"	"Aethomys kaiseri"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8529	"2019-08-01"	"species"	"Aethomys"	"Aethomys silindensis"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8530	"2019-08-01"	"genus"	"Aethomys"	"Aethomys sp."	"Berega"	"-6.19"	"37.15"	"0"	"0"
8531	"2019-08-01"	"species"	"Arvincanthis"	"Arvincanthis neumanni"	"Berega"	"-6.19"	"37.15"	"1"	"0"
8532	"2019-08-01"	"species"	"Beamys"	"Beamys hindei"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8533	"2019-08-01"	"species"	"Crocidura"	"Crocidura bloyeti"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8534	"2019-08-01"	"species"	"Crocidura"	"Crocidura hirta"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8535	"2019-08-01"	"species"	"Crocidura"	"Crocidura montis"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8536	"2019-08-01"	"species"	"Crocidura"	"Crocidura olivieri"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8537	"2019-08-01"	"species"	"Crocidura"	"Crocidura turba"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8538	"2019-08-01"	"genus"	"Crocidura"	"Crocidura sp."	"Berega"	"-6.19"	"37.15"	"0"	"0"
8539	"2019-08-01"	"species"	"Dasymys"	"Dasymys incomtus"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8540	"2019-08-01"	"species"	"Dendromus"	"Dendromus nyasae"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8541	"2019-08-01"	"species"	"Gerbilliscus"	"Gerbilliscus boehmi"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8542	"2019-08-01"	"species"	"Gerbilliscus"	"Gerbilliscus taborae"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8543	"2019-08-01"	"species"	"Gerbilliscus"	"Gerbilliscus leucogaster"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8544	"2019-08-01"	"species"	"Gerbilliscus"	"Gerbilliscus taborae"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8545	"2019-08-01"	"species"	"Gerbilliscus"	"Gerbilliscus vicinus"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8546	"2019-08-01"	"genus"	"Gerbilliscus"	"Gerbilliscus sp."	"Berega"	"-6.19"	"37.15"	"0"	"0"
8547	"2019-08-01"	"species"	"Gerbillus"	"Gerbillus pusillus"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8548	"2019-08-01"	"species"	"Grammomys"	"Grammomys macmillani"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8549	"2019-08-01"	"species"	"Grammomys"	"Grammomys surdaster"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8550	"2019-08-01"	"genus"	"Grammomys"	"Grammomys sp."	"Berega"	"-6.19"	"37.15"	"0"	"0"
8551	"2019-08-01"	"genus"	"Graphiurus"	"Graphiurus sp."	"Berega"	"-6.19"	"37.15"	"0"	"0"
8552	"2019-08-01"	"species"	"Heliophobius"	"Heliophobius argenteocinereus"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8553	"2019-08-01"	"species"	"Hylomyscus"	"Hylomyscus arcimontensis"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8554	"2019-08-01"	"species"	"Lemniscomys"	"Lemniscomys rosalia"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8555	"2019-08-01"	"species"	"Lemniscomys"	"Lemniscomys striatus"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8556	"2019-08-01"	"species"	"Lemniscomys"	"Lemniscomys zebra"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8557	"2019-08-01"	"genus"	"Lemniscomys"	"Lemniscomys sp."	"Berega"	"-6.19"	"37.15"	"0"	"0"
8558	"2019-08-01"	"species"	"Lophuromys"	"Lophuromys kilonzoi"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8559	"2019-08-01"	"species"	"Lophuromys"	"Lophuromys machangui"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8560	"2019-08-01"	"species"	"Lophuromys"	"Lophuromys makundii"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8561	"2019-08-01"	"species"	"Mastomys"	"Mastomys erythroleucus"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8562	"2019-08-01"	"species"	"Montemys"	"Montemys delectorum"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8563	"2019-08-01"	"species"	"Mus"	"Mus minutoides"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8564	"2019-08-01"	"species"	"Mus"	"Mus musculus"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8565	"2019-08-01"	"species"	"Mus"	"Mus triton"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8566	"2019-08-01"	"species"	"Ochromyscus"	"Ochromyscus niveiventris"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8567	"2019-08-01"	"species"	"Otomys"	"Otomys angoniensis"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8568	"2019-08-01"	"genus"	"Otomys"	"Otomys sp."	"Berega"	"-6.19"	"37.15"	"0"	"0"
8569	"2019-08-01"	"species"	"Pelomys"	"Pelomys fallax"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8570	"2019-08-01"	"species"	"Rattus"	"Rattus rattus"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8571	"2019-08-01"	"species"	"Rhabdomys"	"Rhabdomys dilectus"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8572	"2019-08-01"	"species"	"Saccostomus"	"Saccostomus campestris"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8573	"2019-08-01"	"species"	"Saccostomus"	"Saccostomus umbriventer"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8574	"2019-08-01"	"species"	"Serengetimys"	"Serengetimys pernanus"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8575	"2019-08-01"	"genus"	"Steatomys"	"Steatomys sp."	"Berega"	"-6.19"	"37.15"	"0"	"0"
8576	"2019-08-01"	"species"	"Zelotomys"	"Zelotomys hildegardeae"	"Berega"	"-6.19"	"37.15"	"0"	"0"
8577	"2019-08-01"	"species"	"Acomys"	"Acomys percivali"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8578	"2019-08-01"	"species"	"Acomys"	"Acomys muzei"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8579	"2019-08-01"	"species"	"Acomys"	"Acomys ngurui"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8580	"2019-08-01"	"species"	"Acomys"	"Acomys wilsoni"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8581	"2019-08-01"	"genus"	"Acomys"	"Acomys sp."	"Berega"	"-6.19"	"37.16"	"0"	"0"
8582	"2019-08-01"	"species"	"Aethomys"	"Aethomys chrysophilus"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8583	"2019-08-01"	"species"	"Aethomys"	"Aethomys kaiseri"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8584	"2019-08-01"	"species"	"Aethomys"	"Aethomys silindensis"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8585	"2019-08-01"	"genus"	"Aethomys"	"Aethomys sp."	"Berega"	"-6.19"	"37.16"	"0"	"0"
8586	"2019-08-01"	"species"	"Arvincanthis"	"Arvincanthis neumanni"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8587	"2019-08-01"	"species"	"Beamys"	"Beamys hindei"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8588	"2019-08-01"	"species"	"Crocidura"	"Crocidura bloyeti"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8589	"2019-08-01"	"species"	"Crocidura"	"Crocidura hirta"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8590	"2019-08-01"	"species"	"Crocidura"	"Crocidura montis"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8591	"2019-08-01"	"species"	"Crocidura"	"Crocidura olivieri"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8592	"2019-08-01"	"species"	"Crocidura"	"Crocidura turba"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8593	"2019-08-01"	"genus"	"Crocidura"	"Crocidura sp."	"Berega"	"-6.19"	"37.16"	"0"	"0"
8594	"2019-08-01"	"species"	"Dasymys"	"Dasymys incomtus"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8595	"2019-08-01"	"species"	"Dendromus"	"Dendromus nyasae"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8596	"2019-08-01"	"species"	"Gerbilliscus"	"Gerbilliscus boehmi"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8597	"2019-08-01"	"species"	"Gerbilliscus"	"Gerbilliscus taborae"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8598	"2019-08-01"	"species"	"Gerbilliscus"	"Gerbilliscus leucogaster"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8599	"2019-08-01"	"species"	"Gerbilliscus"	"Gerbilliscus taborae"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8600	"2019-08-01"	"species"	"Gerbilliscus"	"Gerbilliscus vicinus"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8601	"2019-08-01"	"genus"	"Gerbilliscus"	"Gerbilliscus sp."	"Berega"	"-6.19"	"37.16"	"0"	"0"
8602	"2019-08-01"	"species"	"Gerbillus"	"Gerbillus pusillus"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8603	"2019-08-01"	"species"	"Grammomys"	"Grammomys macmillani"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8604	"2019-08-01"	"species"	"Grammomys"	"Grammomys surdaster"	"Berega"	"-6.19"	"37.16"	"1"	"1"
8605	"2019-08-01"	"genus"	"Grammomys"	"Grammomys sp."	"Berega"	"-6.19"	"37.16"	"0"	"0"
8606	"2019-08-01"	"genus"	"Graphiurus"	"Graphiurus sp."	"Berega"	"-6.19"	"37.16"	"0"	"0"
8607	"2019-08-01"	"species"	"Heliophobius"	"Heliophobius argenteocinereus"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8608	"2019-08-01"	"species"	"Hylomyscus"	"Hylomyscus arcimontensis"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8609	"2019-08-01"	"species"	"Lemniscomys"	"Lemniscomys rosalia"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8610	"2019-08-01"	"species"	"Lemniscomys"	"Lemniscomys striatus"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8611	"2019-08-01"	"species"	"Lemniscomys"	"Lemniscomys zebra"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8612	"2019-08-01"	"genus"	"Lemniscomys"	"Lemniscomys sp."	"Berega"	"-6.19"	"37.16"	"0"	"0"
8613	"2019-08-01"	"species"	"Lophuromys"	"Lophuromys kilonzoi"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8614	"2019-08-01"	"species"	"Lophuromys"	"Lophuromys machangui"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8615	"2019-08-01"	"species"	"Lophuromys"	"Lophuromys makundii"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8616	"2019-08-01"	"species"	"Mastomys"	"Mastomys erythroleucus"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8617	"2019-08-01"	"species"	"Montemys"	"Montemys delectorum"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8618	"2019-08-01"	"species"	"Mus"	"Mus minutoides"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8619	"2019-08-01"	"species"	"Mus"	"Mus musculus"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8620	"2019-08-01"	"species"	"Mus"	"Mus triton"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8621	"2019-08-01"	"species"	"Ochromyscus"	"Ochromyscus niveiventris"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8622	"2019-08-01"	"species"	"Otomys"	"Otomys angoniensis"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8623	"2019-08-01"	"genus"	"Otomys"	"Otomys sp."	"Berega"	"-6.19"	"37.16"	"0"	"0"
8624	"2019-08-01"	"species"	"Pelomys"	"Pelomys fallax"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8625	"2019-08-01"	"species"	"Rattus"	"Rattus rattus"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8626	"2019-08-01"	"species"	"Rhabdomys"	"Rhabdomys dilectus"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8627	"2019-08-01"	"species"	"Saccostomus"	"Saccostomus campestris"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8628	"2019-08-01"	"species"	"Saccostomus"	"Saccostomus umbriventer"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8629	"2019-08-01"	"species"	"Serengetimys"	"Serengetimys pernanus"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8630	"2019-08-01"	"genus"	"Steatomys"	"Steatomys sp."	"Berega"	"-6.19"	"37.16"	"0"	"0"
8631	"2019-08-01"	"species"	"Zelotomys"	"Zelotomys hildegardeae"	"Berega"	"-6.19"	"37.16"	"0"	"0"
8632	"2015-06-01"	"species"	"Acomys"	"Acomys percivali"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8633	"2015-06-01"	"species"	"Acomys"	"Acomys muzei"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8634	"2015-06-01"	"species"	"Acomys"	"Acomys ngurui"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8635	"2015-06-01"	"species"	"Acomys"	"Acomys wilsoni"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8636	"2015-06-01"	"genus"	"Acomys"	"Acomys sp."	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8637	"2015-06-01"	"species"	"Aethomys"	"Aethomys chrysophilus"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"5"	"0"
8638	"2015-06-01"	"species"	"Aethomys"	"Aethomys kaiseri"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8639	"2015-06-01"	"species"	"Aethomys"	"Aethomys silindensis"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8640	"2015-06-01"	"genus"	"Aethomys"	"Aethomys sp."	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8641	"2015-06-01"	"species"	"Arvincanthis"	"Arvincanthis neumanni"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8642	"2015-06-01"	"species"	"Beamys"	"Beamys hindei"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8643	"2015-06-01"	"species"	"Crocidura"	"Crocidura bloyeti"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8644	"2015-06-01"	"species"	"Crocidura"	"Crocidura hirta"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8645	"2015-06-01"	"species"	"Crocidura"	"Crocidura montis"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8646	"2015-06-01"	"species"	"Crocidura"	"Crocidura olivieri"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8647	"2015-06-01"	"species"	"Crocidura"	"Crocidura turba"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8648	"2015-06-01"	"genus"	"Crocidura"	"Crocidura sp."	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8649	"2015-06-01"	"species"	"Dasymys"	"Dasymys incomtus"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8650	"2015-06-01"	"species"	"Dendromus"	"Dendromus nyasae"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8651	"2015-06-01"	"species"	"Gerbilliscus"	"Gerbilliscus boehmi"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8652	"2015-06-01"	"species"	"Gerbilliscus"	"Gerbilliscus taborae"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8653	"2015-06-01"	"species"	"Gerbilliscus"	"Gerbilliscus leucogaster"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8654	"2015-06-01"	"species"	"Gerbilliscus"	"Gerbilliscus taborae"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8655	"2015-06-01"	"species"	"Gerbilliscus"	"Gerbilliscus vicinus"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8656	"2015-06-01"	"genus"	"Gerbilliscus"	"Gerbilliscus sp."	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8657	"2015-06-01"	"species"	"Gerbillus"	"Gerbillus pusillus"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8658	"2015-06-01"	"species"	"Grammomys"	"Grammomys macmillani"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8659	"2015-06-01"	"species"	"Grammomys"	"Grammomys surdaster"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8660	"2015-06-01"	"genus"	"Grammomys"	"Grammomys sp."	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8661	"2015-06-01"	"genus"	"Graphiurus"	"Graphiurus sp."	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8662	"2015-06-01"	"species"	"Heliophobius"	"Heliophobius argenteocinereus"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8663	"2015-06-01"	"species"	"Hylomyscus"	"Hylomyscus arcimontensis"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8664	"2015-06-01"	"species"	"Lemniscomys"	"Lemniscomys rosalia"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8665	"2015-06-01"	"species"	"Lemniscomys"	"Lemniscomys striatus"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8666	"2015-06-01"	"species"	"Lemniscomys"	"Lemniscomys zebra"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8667	"2015-06-01"	"genus"	"Lemniscomys"	"Lemniscomys sp."	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8668	"2015-06-01"	"species"	"Lophuromys"	"Lophuromys kilonzoi"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8669	"2015-06-01"	"species"	"Lophuromys"	"Lophuromys machangui"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8670	"2015-06-01"	"species"	"Lophuromys"	"Lophuromys makundii"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8671	"2015-06-01"	"species"	"Mastomys"	"Mastomys erythroleucus"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8672	"2015-06-01"	"species"	"Montemys"	"Montemys delectorum"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8673	"2015-06-01"	"species"	"Mus"	"Mus minutoides"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8674	"2015-06-01"	"species"	"Mus"	"Mus musculus"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8675	"2015-06-01"	"species"	"Mus"	"Mus triton"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8676	"2015-06-01"	"species"	"Ochromyscus"	"Ochromyscus niveiventris"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8677	"2015-06-01"	"species"	"Otomys"	"Otomys angoniensis"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8678	"2015-06-01"	"genus"	"Otomys"	"Otomys sp."	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8679	"2015-06-01"	"species"	"Pelomys"	"Pelomys fallax"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8680	"2015-06-01"	"species"	"Rattus"	"Rattus rattus"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8681	"2015-06-01"	"species"	"Rhabdomys"	"Rhabdomys dilectus"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8682	"2015-06-01"	"species"	"Saccostomus"	"Saccostomus campestris"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8683	"2015-06-01"	"species"	"Saccostomus"	"Saccostomus umbriventer"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8684	"2015-06-01"	"species"	"Serengetimys"	"Serengetimys pernanus"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8685	"2015-06-01"	"genus"	"Steatomys"	"Steatomys sp."	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8686	"2015-06-01"	"species"	"Zelotomys"	"Zelotomys hildegardeae"	"Bonga - Bereku FR"	"-4.33"	"35.76"	"0"	"0"
8687	"2011-01-01"	"species"	"Acomys"	"Acomys percivali"	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8688	"2011-01-01"	"species"	"Acomys"	"Acomys muzei"	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8689	"2011-01-01"	"species"	"Acomys"	"Acomys ngurui"	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8690	"2011-01-01"	"species"	"Acomys"	"Acomys wilsoni"	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8691	"2011-01-01"	"genus"	"Acomys"	"Acomys sp."	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8692	"2011-01-01"	"species"	"Aethomys"	"Aethomys chrysophilus"	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8693	"2011-01-01"	"species"	"Aethomys"	"Aethomys kaiseri"	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8694	"2011-01-01"	"species"	"Aethomys"	"Aethomys silindensis"	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8695	"2011-01-01"	"genus"	"Aethomys"	"Aethomys sp."	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8696	"2011-01-01"	"species"	"Arvincanthis"	"Arvincanthis neumanni"	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8697	"2011-01-01"	"species"	"Beamys"	"Beamys hindei"	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8698	"2011-01-01"	"species"	"Crocidura"	"Crocidura bloyeti"	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8699	"2011-01-01"	"species"	"Crocidura"	"Crocidura hirta"	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8700	"2011-01-01"	"species"	"Crocidura"	"Crocidura montis"	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8701	"2011-01-01"	"species"	"Crocidura"	"Crocidura olivieri"	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8702	"2011-01-01"	"species"	"Crocidura"	"Crocidura turba"	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8703	"2011-01-01"	"genus"	"Crocidura"	"Crocidura sp."	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8704	"2011-01-01"	"species"	"Dasymys"	"Dasymys incomtus"	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8705	"2011-01-01"	"species"	"Dendromus"	"Dendromus nyasae"	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8706	"2011-01-01"	"species"	"Gerbilliscus"	"Gerbilliscus boehmi"	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8707	"2011-01-01"	"species"	"Gerbilliscus"	"Gerbilliscus taborae"	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8708	"2011-01-01"	"species"	"Gerbilliscus"	"Gerbilliscus leucogaster"	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8709	"2011-01-01"	"species"	"Gerbilliscus"	"Gerbilliscus taborae"	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8710	"2011-01-01"	"species"	"Gerbilliscus"	"Gerbilliscus vicinus"	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8711	"2011-01-01"	"genus"	"Gerbilliscus"	"Gerbilliscus sp."	"Bwawani"	"-6.67"	"38.02"	"2"	"0"
8712	"2011-01-01"	"species"	"Gerbillus"	"Gerbillus pusillus"	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8713	"2011-01-01"	"species"	"Grammomys"	"Grammomys macmillani"	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8714	"2011-01-01"	"species"	"Grammomys"	"Grammomys surdaster"	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8715	"2011-01-01"	"genus"	"Grammomys"	"Grammomys sp."	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8716	"2011-01-01"	"genus"	"Graphiurus"	"Graphiurus sp."	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8717	"2011-01-01"	"species"	"Heliophobius"	"Heliophobius argenteocinereus"	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8718	"2011-01-01"	"species"	"Hylomyscus"	"Hylomyscus arcimontensis"	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8719	"2011-01-01"	"species"	"Lemniscomys"	"Lemniscomys rosalia"	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
8720	"2011-01-01"	"species"	"Lemniscomys"	"Lemniscomys striatus"	"Bwawani"	"-6.67"	"38.02"	"0"	"0"
