pathogen_record_id,associated_rodent_record_id,study_id,associatedTaxa,family,scientificName,assay,tested,positive,negative,number_inconclusive,note
39458,31265,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39459,31266,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39460,31267,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39461,31268,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39462,31269,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39463,31270,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39464,31271,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39465,31272,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39466,31273,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39467,31274,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39468,31275,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39469,31276,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39470,31277,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39471,31278,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39472,31279,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39473,31280,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39474,31281,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39475,31282,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39476,31283,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39477,31284,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39478,31285,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39479,31286,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39480,31287,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39481,31288,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39482,31289,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39483,31290,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39484,31291,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39485,31292,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39486,31293,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39487,31294,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39488,31295,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39489,31296,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39490,31297,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39491,31298,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39492,31299,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39493,31300,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39494,31301,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39495,31302,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39496,31303,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39497,31304,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39498,31305,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39499,31306,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39500,31307,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39501,31308,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39502,31309,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39503,31310,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39504,31311,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39505,31312,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39506,31313,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39507,31314,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39508,31315,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39509,31316,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39510,31317,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39511,31318,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39512,31319,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39513,31320,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39514,31321,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39515,31322,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39516,31323,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39517,31324,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39518,31325,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39519,31326,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39520,31327,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39521,31328,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39522,31329,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39523,31330,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39524,31331,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39525,31332,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39526,31333,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39527,31334,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39528,31335,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39529,31336,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39530,31337,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39531,31338,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39532,31339,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39533,31340,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39534,31341,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39535,31342,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39536,31343,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39537,31344,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39538,31345,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39539,31346,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39540,31347,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39541,31348,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39542,31349,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39543,31350,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39544,31351,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39545,31352,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39546,31353,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39547,31354,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39548,31355,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39549,31356,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39550,31357,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39551,31358,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39552,31359,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39553,31360,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39554,31361,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39555,31362,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39556,31363,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39557,31364,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39558,31365,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39559,31366,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39560,31367,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39561,31368,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39562,31369,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39563,31370,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39564,31371,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39565,31372,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39566,31373,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39567,31374,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39568,31375,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39569,31376,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39570,31377,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39571,31378,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39572,31379,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39573,31380,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39574,31381,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39575,31382,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39576,31383,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39577,31384,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39578,31385,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39579,31386,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39580,31387,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39581,31388,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39582,31389,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39583,31390,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39584,31391,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39585,31392,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39586,31393,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39587,31394,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39588,31395,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39589,31396,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39590,31397,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39591,31398,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39592,31399,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39593,31400,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39594,31401,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39595,31402,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39596,31403,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39597,31404,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39598,31405,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39599,31406,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39600,31407,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39601,31408,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39602,31409,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39603,31410,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39604,31411,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39605,31412,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39606,31413,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39607,31414,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39608,31415,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39609,31416,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39610,31417,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39611,31418,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39612,31419,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39613,31420,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39614,31421,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39615,31422,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39616,31423,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39617,31424,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39618,31425,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39619,31426,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39620,31427,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39621,31428,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39622,31429,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39623,31430,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39624,31431,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39625,31432,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39626,31433,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39627,31434,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39628,31435,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39629,31436,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39630,31437,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39631,31438,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39632,31439,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39633,31440,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39634,31441,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39635,31442,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39636,31443,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39637,31444,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39638,31445,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39639,31446,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39640,31447,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39641,31448,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39642,31449,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39643,31450,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39644,31451,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39645,31452,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39646,31453,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39647,31454,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39648,31455,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39649,31456,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39650,31457,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39651,31458,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39652,31459,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39653,31460,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39654,31461,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39655,31462,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39656,31463,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39657,31464,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39658,31465,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39659,31466,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39660,31467,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39661,31468,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39662,31469,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39663,31470,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39664,31471,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39665,31472,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39666,31473,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39667,31474,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39668,31475,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39669,31476,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39670,31477,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39671,31478,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39672,31479,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39673,31480,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39674,31481,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39675,31482,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39676,31483,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39677,31484,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39678,31485,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39679,31486,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39680,31487,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39681,31488,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39682,31489,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39683,31490,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39684,31491,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39685,31492,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39686,31493,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39687,31494,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39688,31495,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39689,31496,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39690,31497,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39691,31498,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39692,31499,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39693,31500,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39694,31501,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39695,31502,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39696,31503,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39697,31504,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39698,31505,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39699,31506,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39700,31507,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39701,31508,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39702,31509,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39703,31510,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39704,31511,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39705,31512,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39706,31513,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39707,31514,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39708,31515,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39709,31516,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39710,31517,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
39711,31518,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39712,31519,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39713,31520,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39714,31521,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39715,31522,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39716,31523,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39717,31524,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39718,31525,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39719,31526,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
39720,31527,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
